n	time	type	cur	win	id	str	win_c	id_c	str_c
1103	538648	key_ins	507	2	74	t	t2	74	t
1104	538808	key_ins	508	2	74	_	t2	74	_
1105	538929	key_ins	509	2	74	e	t2	74	e
1106	539139	key_ins	510	2	74	r	t2	74	r
1107	539744	key_del	510	2	74	r	t2	74	r
1108	539888	key_del	509	2	74	e	t2	74	e
1109	540350	key_ins	509	2	75	r	t2	75	r
1110	540477	key_ins	510	2	75	a	t2	75	a
1111	540718	key_ins	511	2	75	m	t2	75	m
1112	541014	key_ins	512	2	75	y	t2	75	y
1113	541607	key_del	512	2	75	y	t2	75	y
1114	541634	key_ins	512	2	75	t	t2	75	t
1115	542515	key_ins	513	2	76	.	t2	76	.
1116	542693	key_ins	514	2	76	_	t2	76	_
							1	84	Developing
1117	546834	key_ins	515	2	76	U	t2	76	U
1118	547051	key_ins	516	2	78	d	t2	78	d
1119	547587	key_ins	517	2	78	v	t2	78	v
1120	547736	key_ins	518	2	78	i	t2	78	i
1121	547937	key_ins	519	2	78	k	t2	78	k
1122	548109	key_ins	520	2	78	l	t2	78	l
1123	548324	key_ins	521	2	78	i	t2	78	i
1124	548582	key_ins	522	2	78	n	t2	78	n
1125	548689	key_ins	523	2	78	g	t2	78	g
1126	548965	key_ins	524	2	78	s	t2	78	s
1127	549108	key_ins	525	2	78	l	t2	78	l
1128	549231	key_ins	526	2	78	a	t2	78	a
1129	549395	key_ins	527	2	78	n	t2	78	n
1130	549532	key_ins	528	2	78	d	t2	78	d
1131	549736	key_ins	529	2	78	e	t2	78	e
1132	549920	fix	632	1	103	efforts	1	88	particular
1133	555374	key_ins	530	2	78	_	t2	78	_
1134	555542	key_ins	531	2	78	s	t2	78	s
1135	555745	key_ins	532	2	78	p	t2	78	p
1136	555934	key_ins	533	2	78	e	t2	78	e
1137	557813	key_del	533	2	78	e	t2	78	e
1138	558019	key_del	532	2	78	p	t2	78	p
1139	558157	key_del	531	2	78	s	t2	78	s
1140	558316	key_del	530	2	78	_	t2	78	_
1141	561071	key_del	515	2	76	U	t2	76	U
1142	561524	key_ins	515	2	77	S	t2	77	S
1143	561855	key_ins	516	2	77	å	t2	77	å
1144	561963	key_ins	517	2	77	e	t2	77	e
1145	562352	key_del	517	2	77	e	t2	77	e
1146	562593	key_del	516	2	77	å	t2	77	å
1147	563033	key_ins	516	2	77	p	t2	77	p
1148	563111	key_ins	517	2	77	e	t2	77	e
1149	563865	key_ins	518	2	77	c	t2	77	c
1150	564008	key_ins	519	2	77	i	t2	77	i
1151	564119	key_ins	520	2	77	e	t2	77	e
1152	564264	key_ins	521	2	77	l	t2	77	l
1153	564440	key_ins	522	2	77	t	t2	77	t
1154	564611	key_ins	523	2	77	_	t2	77	_
1155	565951	key_ins	524	2	78	u	t2	78	u
1156	573005	key_ins	539	2	78	_	t2	78	_
1157	573178	key_ins	540	2	79	e	t2	79	e
1158	573370	key_ins	541	2	79	r	t2	79	r
1159	573541	key_ins	542	2	79	_	t2	79	_
1160	573706	key_ins	543	2	80	n	t2	80	n
1161	574210	key_ins	544	2	80	ø	t2	80	ø
1162	574322	key_ins	545	2	80	d	t2	80	d
1163	574572	key_ins	546	2	80	t	t2	80	t
1164	574716	key_ins	547	2	80	_	t2	80	_
1165	574814	key_ins	548	2	81	t	t2	81	t
1166	574915	key_ins	549	2	81	i	t2	81	i
1167	575125	key_ins	550	2	81	l	t2	81	l
1168	575263	key_ins	551	2	81	_	t2	81	_
1169	575357	key_ins	552	2	82	a	t2	82	a
1170	576075	key_ins	553	2	82	t	t2	82	t
1171	576249	key_ins	554	2	82	_	t2	82	_
1172	576676	fix	574	1	94	the	1	94	the
1173	577613	fix	564	1	92	adapt	1	92	adapt
1174	579074	key_ins	555	2	83	t	t2	83	t
1175	579234	key_ins	556	2	83	i	t2	83	i
1176	579443	key_ins	557	2	83	l	t2	83	l
1177	579636	key_ins	558	2	83	p	t2	83	p
1178	579763	key_ins	559	2	83	a	t2	83	a
1179	580016	key_ins	560	2	83	s	t2	83	s
1180	580166	key_ins	561	2	83	s	t2	83	s
1181	580421	key_ins	562	2	83	e	t2	83	e
1182	587745	key_ins	563	2	83	_	t2	83	_
1183	587893	key_ins	564	2	84	s	t2	84	s
1184	588089	key_ins	565	2	84	i	t2	84	i
1185	588297	key_ins	566	2	84	g	t2	84	g
1186	588449	key_ins	567	2	84	_	t2	84	_
1187	588563	key_ins	568	2	85	t	t2	85	t
1188	588704	key_ins	569	2	85	i	t2	85	i
1189	588943	key_ins	570	2	85	l	t2	85	l
							1	95	effects
1190	590017	key_ins	571	2	85	_	t2	85	_
1191	590218	key_ins	572	2	85	e	t2	85	e
1192	595094	key_del	572	2	85	e	t2	85	e
1193	596073	key_ins	572	2	86	k	t2	86	k
1194	596219	key_ins	573	2	86	l	t2	86	l
1195	596445	key_ins	574	2	86	i	t2	86	i
1196	596708	key_ins	575	2	86	m	t2	86	m
1197	596832	key_ins	576	2	86	a	t2	86	a
1198	597174	key_ins	577	2	86	f	t2	86	f
1199	597332	key_ins	578	2	86	o	t2	86	o
1200	597451	key_ins	579	2	86	r	t2	86	r
1201	597796	key_ins	580	2	86	<	t2	86	<
1202	598981	key_del	580	2	86	<	t2	86	<
1203	599149	key_ins	580	2	86	a	t2	86	a
1204	599843	key_ins	581	2	86	n	t2	86	n
1205	599971	key_ins	582	2	86	d	t2	86	d
1206	600230	key_ins	583	2	86	r	t2	86	r
1207	600361	key_ins	584	2	86	i	t2	86	i
1208	600512	key_ins	585	2	86	n	t2	86	n
1209	600661	key_ins	586	2	86	g	t2	86	g
1210	600885	key_ins	587	2	86	e	t2	86	e
1211	601114	key_ins	588	2	86	r	t2	86	r
1212	601257	key_ins	589	2	86	n	t2	86	n
1213	601353	key_ins	590	2	86	e	t2	86	e
1214	601567	key_ins	591	2	86	s	t2	86	s
1215	601716	key_ins	592	2	86	_	t2	86	_
1216	612824	key_ins	593	2	86	e	t2	86	e
1217	614237	key_ins	594	2	86	f	t2	86	f
1218	615223	key_del	594	2	86	f	t2	86	f
1219	615380	key_del	593	2	86	e	t2	86	e
1220	618410	key_ins	593	2	87	r	t2	87	r
1221	618620	key_ins	594	2	87	e	t2	87	e
1222	618870	key_ins	595	2	87	s	t2	87	s
1223	619079	key_ins	596	2	87	u	t2	87	u
1224	619336	key_ins	597	2	87	l	t2	87	l
1225	619634	key_ins	598	2	87	t	t2	87	t
1226	620735	key_ins	599	2	87	a	t2	87	a
1227	621134	key_ins	600	2	87	t	t2	87	t
1228	621260	key_ins	601	2	87	e	t2	87	e
1229	621392	key_ins	602	2	87	r	t2	87	r
1230	623268	key_ins	603	2	88	.	t2	88	.
1231	623589	key_ins	604	2	88	_	t2	88	_
1232	630507	fix	502	1	79	the	1	90	need
1233	630746	fix	514	1	82	it	1	84	Adaptation
1234	632576	key_ins	605	2	89	T	t2	89	T
1235	632999	fix	506	2	74	vÃ¦rst	2	74	værst
1236	634953	key_ins	606	2	89	i	t2	89	i
1237	635163	key_ins	607	2	89	l	t2	89	l
1238	635410	key_ins	608	2	89	p	t2	89	p
1239	635545	key_ins	609	2	89	a	t2	89	a
1240	635763	key_ins	610	2	89	s	t2	89	s
1241	635880	key_ins	611	2	89	n	t2	89	n
1242	636002	key_ins	612	2	89	i	t2	89	i
1243	636129	key_ins	613	2	89	n	t2	89	n
1244	636319	key_ins	614	2	89	g	t2	89	g
1245	636501	key_ins	615	2	89	_	t2	89	_
1246	637309	key_ins	616	2	90	o	t2	90	o
1247	637366	key_ins	617	2	90	g	t2	90	g
1248	639310	key_ins	618	2	91	_	t2	91	_
1249	644303	fix	597	1	98	change	1	98	change
1250	644941	fix	597	1	98	change	1	98	change
1251	645141	fix	597	1	98	change	1	98	change
1252	645479	fix	597	1	98	change	1	98	change
1253	645878	fix	606	1	100	Adaptation	1	100	Adaptation
1254	646377	fix	605	1	100	Adaptation	1	100	Adaptation
1255	646596	fix	612	1	100	Adaptation	1	100	Adaptation
1256	647912	fix	52	2	6	tilbageholdne	1	102	mitigation
1257	648111	fix	622	1	102	mitigation	1	102	mitigation
1258	648390	fix	622	1	102	mitigation	1	102	mitigation
1259	648969	fix	631	1	103	efforts	1	103	efforts
1260	649208	fix	59	2	7	med	1	103	efforts
1261	650763	fix	661	1	108	in	1	108	in
1262	651501	fix	619	2	98	.	2	89	Tilpasning
1263	652856	fix	632	1	103	efforts	1	103	efforts
1264	652976	fix	633	1	103	efforts	1	103	efforts
1265	654870	fix	617	1	102	mitigation	1	102	mitigation
1266	656624	fix	60	2	8	at	1	103	efforts
1267	656864	fix	622	1	102	mitigation	1	102	mitigation
1268	657243	fix	632	1	103	efforts	1	103	efforts
1269	657821	fix	630	1	103	efforts	1	103	efforts
1270	661090	fix	618	1	102	mitigation	1	102	mitigation
1271	661310	fix	571	1	94	the	1	102	mitigation
1272	664238	key_ins	619	2	91	t	t2	91	t
1273	664409	key_ins	620	2	91	i	t2	91	i
1274	664631	key_ins	621	2	91	l	t2	91	l
1275	665362	key_ins	622	2	91	t	t2	91	t
1276	665470	key_ins	623	2	91	a	t2	91	a
1277	665624	key_ins	624	2	91	g	t2	91	g
1278	667552	key_ins	625	2	91	_	t2	91	_
1279	667820	key_ins	626	2	92	m	t2	92	m
1280	668350	key_ins	627	2	92	å	t2	92	å
1281	668520	key_ins	628	2	92	_	t2	92	_
1282	668612	key_ins	629	2	93	d	t2	93	d
1283	668806	key_ins	630	2	93	e	t2	93	e
1284	669002	key_ins	631	2	93	r	t2	93	r
1285	669203	key_ins	632	2	93	f	t2	93	f
1286	669315	key_ins	633	2	93	o	t2	93	o
1287	669423	key_ins	634	2	93	r	t2	93	r
1288	669630	key_ins	635	2	93	_	t2	93	_
1289	670059	key_ins	636	2	94	g	t2	94	g
1290	670254	key_ins	637	2	94	å	t2	94	å
1291	670383	key_ins	638	2	94	_	t2	94	_
1292	670632	key_ins	639	2	95	h	t2	95	h
1293	671127	key_ins	640	2	95	å	t2	95	å
1294	671468	key_ins	641	2	95	n	t2	95	n
1295	671591	key_ins	642	2	95	d	t2	95	d
1296	671728	key_ins	643	2	95	_	t2	95	_
1297	671925	key_ins	644	2	96	i	t2	96	i
1298	672056	key_ins	645	2	96	_	t2	96	_
1299	672242	key_ins	646	2	97	h	t2	97	h
1300	672552	key_ins	647	2	97	å	t2	97	å
1301	672964	key_ins	648	2	97	n	t2	97	n
1302	673085	key_ins	649	2	97	d	t2	97	d
1303	673572	key_ins	650	2	98	.	t2	98	.
1304	681407	fix	55	2	6	tilbageholdne	1	102	mitigation
1305	682144	fix	621	1	102	mitigation	1	102	mitigation
1306	682982	fix	626	1	102	mitigation	1	102	mitigation
1307	683580	fix	530	1	85	countries	1	85	countries
1308	683879	fix	530	1	85	countries	1	85	countries
1309	684357	fix	545	1	88	particular	1	88	particular
1310	684696	fix	545	1	88	particular	1	88	particular
1311	684876	fix	631	1	103	efforts	1	103	efforts
1312	685075	fix	529	1	85	countries	1	85	countries
1313	685394	fix	545	1	88	particular	1	88	particular
1314	685534	fix	550	1	88	particular	1	88	particular
1315	685793	fix	557	1	90	need	1	90	need
1316	686132	fix	562	1	92	adapt	1	92	adapt
1317	686550	fix	563	1	92	adapt	1	92	adapt
1318	686730	fix	564	1	92	adapt	1	92	adapt
1319	687029	fix	569	1	93	to	1	93	to
1320	687169	fix	569	1	93	to	1	93	to
1321	687288	fix	567	1	92	adapt	1	92	adapt
1322	687547	fix	566	1	92	adapt	1	92	adapt
1323	687986	fix	567	1	92	adapt	1	92	adapt
1324	688484	fix	577	1	95	effects	1	95	effects
1325	688764	fix	578	1	95	effects	1	95	effects
1326	689023	fix	580	1	95	effects	1	95	effects
1327	689182	fix	580	1	95	effects	1	95	effects
1328	689521	fix	589	1	97	climate	1	97	climate
1329	689681	fix	484	1	76	but	1	97	climate
1330	690179	fix	484	1	76	but	1	97	climate
1331	690418	fix	488	1	77	are	1	98	change
1332	690937	fix	494	1	78	bearing	1	98	change
1333	691076	fix	596	1	98	change	1	98	change
1334	691375	fix	597	1	98	change	1	98	change
1335	691555	fix	596	1	98	change	1	98	change
1336	691734	fix	606	1	100	Adaptation	1	100	Adaptation
1337	691854	fix	605	1	100	Adaptation	1	100	Adaptation
1338	692033	fix	607	1	100	Adaptation	1	100	Adaptation
1339	692532	fix	616	1	101	and	1	101	and
1340	693070	fix	621	1	102	mitigation	1	102	mitigation
1341	693309	fix	622	1	102	mitigation	1	102	mitigation
1342	693568	fix	622	1	102	mitigation	1	102	mitigation
1343	693808	fix	621	1	102	mitigation	1	102	mitigation
1344	693947	fix	622	1	102	mitigation	1	102	mitigation
1345	694725	fix	619	1	102	mitigation	1	102	mitigation
1346	694904	fix	620	1	102	mitigation	1	102	mitigation
1347	695044	fix	620	1	102	mitigation	1	102	mitigation
1348	695283	fix	54	2	6	tilbageholdne	1	102	mitigation
1349	695622	fix	623	1	102	mitigation	1	102	mitigation
1350	695941	fix	52	2	6	tilbageholdne	1	102	mitigation
1351	696360	fix	52	2	6	tilbageholdne	1	102	mitigation
1352	696599	fix	52	2	6	tilbageholdne	1	102	mitigation
1353	696938	fix	621	1	102	mitigation	1	102	mitigation
1354	697297	fix	52	2	6	tilbageholdne	1	102	mitigation
1355	697456	fix	571	1	94	the	1	102	mitigation
1356	698613	fix	623	1	102	mitigation	1	102	mitigation
1357	698852	fix	571	1	94	the	1	102	mitigation
1358	699390	fix	631	1	103	efforts	1	103	efforts
1359	699629	fix	571	1	94	the	1	102	mitigation
1360	700008	fix	55	2	6	tilbageholdne	1	102	mitigation
1361	700307	fix	571	1	94	the	1	102	mitigation
1362	700726	fix	625	1	102	mitigation	1	102	mitigation
1363	701284	fix	571	1	94	the	1	102	mitigation
1364	702102	fix	602	1	100	Adaptation	1	100	Adaptation
1365	702321	fix	591	1	97	climate	1	97	climate
1366	702620	fix	577	1	95	effects	1	95	effects
1367	702859	fix	571	1	94	the	1	94	the
1368	703198	fix	578	1	95	effects	1	95	effects
1369	703816	fix	577	1	95	effects	1	95	effects
1370	704315	fix	578	1	95	effects	1	95	effects
1371	704514	fix	582	1	95	effects	1	95	effects
1372	704873	fix	583	1	96	of	1	96	of
1373	705192	fix	587	1	97	climate	1	97	climate
1374	705312	fix	588	1	97	climate	1	97	climate
1375	705631	fix	589	1	97	climate	1	97	climate
1376	705930	fix	587	1	97	climate	1	97	climate
1377	706408	fix	596	1	98	change	1	98	change
1378	706528	fix	595	1	98	change	1	98	change
1379	706867	fix	595	1	98	change	1	98	change
1380	707525	fix	605	1	100	Adaptation	1	100	Adaptation
1381	708860	fix	607	1	100	Adaptation	1	100	Adaptation
1382	709000	fix	606	1	100	Adaptation	1	100	Adaptation
1383	709518	fix	618	1	102	mitigation	1	102	mitigation
1384	709658	fix	621	1	102	mitigation	1	102	mitigation
1385	709917	fix	622	1	102	mitigation	1	102	mitigation
1386	710495	fix	622	1	102	mitigation	1	102	mitigation
1387	710894	fix	632	1	103	efforts	1	103	efforts
1388	711871	fix	652	1	106	go	1	106	go
1389	712011	fix	653	1	106	go	1	106	go
1390	712569	fix	648	1	105	therefore	1	105	therefore
1391	712948	fix	657	1	107	hand	1	107	hand
1392	713306	fix	662	1	109	hand	1	109	hand
1393	713446	fix	652	1	106	go	1	106	go
1394	713685	fix	627	1	102	mitigation	1	102	mitigation
1395	713905	fix	619	1	102	mitigation	1	102	mitigation
1396	714682	fix	522	1	84	Developing	1	102	mitigation
1397	714901	fix	521	1	84	Developing	1	102	mitigation
1398	715101	fix	622	1	102	mitigation	1	102	mitigation
1399	715400	fix	622	1	102	mitigation	1	102	mitigation
1400	715858	fix	621	1	102	mitigation	1	102	mitigation
1401	716257	fix	621	1	102	mitigation	1	102	mitigation
1402	717055	fix	623	1	102	mitigation	1	102	mitigation
1403	717513	fix	621	1	102	mitigation	1	102	mitigation
1404	717713	fix	620	1	102	mitigation	1	102	mitigation
1405	718012	fix	619	1	102	mitigation	1	102	mitigation
1406	718391	fix	621	1	102	mitigation	1	102	mitigation
1407	718610	fix	621	1	102	mitigation	1	102	mitigation
1408	719188	fix	621	1	102	mitigation	1	102	mitigation
1409	719407	fix	620	1	102	mitigation	1	102	mitigation
1410	719846	fix	620	1	102	mitigation	1	102	mitigation
1411	720185	fix	618	1	102	mitigation	1	102	mitigation
1412	720484	fix	607	1	100	Adaptation	1	100	Adaptation
1413	720943	fix	606	1	100	Adaptation	1	100	Adaptation
1414	721102	fix	606	1	100	Adaptation	1	100	Adaptation
1415	721461	fix	606	1	100	Adaptation	1	100	Adaptation
1416	721840	fix	614	1	101	and	1	101	and
1417	722059	fix	620	1	102	mitigation	1	102	mitigation
1418	722298	fix	624	1	102	mitigation	1	102	mitigation
1419	722657	fix	624	1	102	mitigation	1	102	mitigation
1420	722777	fix	624	1	102	mitigation	1	102	mitigation
1421	723136	fix	625	1	102	mitigation	1	102	mitigation
1422	723295	fix	53	2	6	tilbageholdne	1	102	mitigation
1423	723534	fix	621	1	102	mitigation	1	102	mitigation
1424	724651	fix	604	1	100	Adaptation	1	100	Adaptation
1425	724910	fix	585	1	96	of	1	96	of
1426	725050	fix	576	1	95	effects	1	95	effects
1427	725269	fix	581	1	95	effects	1	95	effects
1428	725408	fix	581	1	95	effects	1	95	effects
1429	726146	fix	582	1	95	effects	1	95	effects
1430	726306	fix	590	1	97	climate	1	97	climate
1431	726525	fix	590	1	97	climate	1	97	climate
1432	727143	fix	592	1	97	climate	1	97	climate
1433	727442	fix	598	1	98	change	1	98	change
1434	727841	fix	598	1	98	change	1	98	change
1435	728259	fix	607	1	100	Adaptation	1	100	Adaptation
1436	728499	fix	606	1	100	Adaptation	1	100	Adaptation
1437	728758	fix	607	1	100	Adaptation	1	100	Adaptation
1438	729256	fix	608	1	100	Adaptation	1	100	Adaptation
1439	729496	fix	615	1	101	and	1	101	and
1440	730233	fix	621	1	102	mitigation	1	102	mitigation
1441	730512	fix	621	1	102	mitigation	1	102	mitigation
1442	730911	fix	618	1	102	mitigation	1	102	mitigation
1443	731031	fix	618	1	102	mitigation	1	102	mitigation
1444	731390	fix	624	1	102	mitigation	1	102	mitigation
1445	731808	fix	620	1	102	mitigation	1	102	mitigation
1446	731928	fix	621	1	102	mitigation	1	102	mitigation
1447	732506	fix	625	1	102	mitigation	1	102	mitigation
1448	733144	fix	522	1	84	Developing	1	102	mitigation
1449	749852	fix	55	2	6	tilbageholdne	2	102	mitigation
1450	750310	fix	625	1	102	mitigation	1	102	mitigation
1451	752529	key_ins	618	2	90	_	t2	90	_
1452	752737	key_ins	619	2	91	r	t2	91	r
1453	752936	key_ins	620	2	91	e	t2	91	e
1454	753186	key_ins	621	2	91	d	t2	91	d
1455	753348	key_ins	622	2	91	u	t2	91	u
1456	753568	key_ins	623	2	91	k	t2	91	k
1457	753826	key_ins	624	2	91	t	t2	91	t
1458	753934	key_ins	625	2	91	i	t2	91	i
1459	754001	key_ins	626	2	91	o	t2	91	o
1460	754304	key_ins	627	2	91	n	t2	91	n
1461	754476	key_ins	628	2	91	s	t2	91	s
1462	755427	key_del	629	2	91	_	t2	91	_
