n	time	type	cur	win	id	str	win_c	id_c	str_c		
531	94849	fix	184	2	28	.	2	28	.		
532	94988	fix	191	2	33	incitamenter	2	33	incitamenter		
533	95081	key_ins	194	2	33	e	t2	33	e		
534	95088	fix	191	2	33	incitamenter	2	33	incitamenter		
535	95287	key_ins	195	2	33	r	t2	33	r		
536	95287	fix	191	2	33	incitamenter	2	33	incitamenter		
537	95506	fix	218	1	32	must	1	32	must		
538	95766	fix	223	1	33	be	1	33	be		
539	95965	fix	229	1	34	offered	1	34	offered		
540	96384	fix	225	1	34	offered	1	34	offered		
541	96663	fix	239	1	36	encourage	1	36	encourage		
542	96802	fix	221	1	32	must	1	32	must		
543	97361	fix	224	1	33	be	1	33	be		
544	97660	fix	228	1	34	offered	1	34	offered		
545	97799	fix	237	1	36	encourage	1	36	encourage		
546	98258	fix	249	1	37	developing	1	37	developing		
547	98497	fix	256	1	37	developing	1	37	developing		
548	98783	key_ins	196	2	33	_	t2	33	_		
549	98856	fix	191	2	33	incitamenter	2	33	incitamenter		
550	99055	fix	192	2	33	incitamenter	2	33	incitamenter		
551	101069	fix	548	1	88	particular	1	33	incitamenter		
552	101268	fix	224	1	33	be	1	33	be		
553	101448	fix	231	1	34	offered	1	34	offered		
554	101767	fix	239	1	36	encourage	1	36	encourage		
555	101890	key_ins	197	2	33	s	t2	33	s		
556	101906	fix	239	1	36	encourage	1	36	encourage		
557	102035	key_ins	198	2	33	k	t2	33	k		
558	102066	fix	195	2	33	incitamenter	2	33	incitamenter		
559	102167	key_ins	199	2	33	a	t2	33	a		
560	102185	fix	195	2	33	incitamenter	2	33	incitamenter		
561	102265	fix	195	2	33	incitamenter	2	33	incitamenter		
562	102280	key_ins	200	2	33	l	t2	33	l		
563	102445	fix	235	1	35	to	1	35	to		
564	102448	key_ins	201	2	33	_	t2	33	_		
565	102464	fix	235	1	35	to	1	35	to		
566	102704	fix	228	1	34	offered	1	34	offered		
567	103063	fix	249	1	37	developing	1	37	developing		
568	103501	fix	258	1	38	countries	1	38	countries		
569	103740	fix	262	1	38	countries	1	38	countries		
570	103860	fix	270	1	40	go	1	40	go		
571	104139	fix	288	1	43	green	1	43	green		
572	104279	fix	284	1	43	green	1	43	green		
573	104737	fix	257	1	38	countries	1	38	countries		
574	104937	fix	270	1	40	go	1	40	go		
575	105136	fix	289	1	44	mile	1	44	mile		
576	105335	fix	285	1	43	green	1	43	green		
577	105535	fix	294	1	45	and	1	45	and		
578	105874	fix	303	1	46	implement	1	46	implement		
579	106153	fix	315	1	48	technologies	1	48	technologies		
580	106372	fix	322	1	48	technologies	1	48	technologies		
581	106552	fix	315	1	48	technologies	1	48	technologies		
582	107030	fix	229	1	34	offered	1	34	offered		
583	107289	fix	317	1	48	technologies	1	48	technologies		
584	107688	fix	201	2	33	incitamenter	2	33	incitamenter		
585	108007	fix	201	2	33	incitamenter	2	33	incitamenter		
586	108804	key_ins	202	2	33	g	t2	33	g		
587	108928	key_ins	203	2	33	i	t2	33	i		
588	109064	fix	203	2	33	incitamenter	2	33	incitamenter		
589	109079	key_ins	204	2	33	v	t2	33	v		
590	109084	fix	204	2	33	incitamenter	2	33	incitamenter		
591	109173	key_ins	205	2	33	e	t2	33	e		
592	109183	fix	205	2	33	incitamenter	2	33	incitamenter		
593	109308	key_ins	206	2	33	s	t2	33	s		
594	109323	fix	206	2	33	incitamenter	2	33	incitamenter		
595	109363	fix	206	2	33	incitamenter	2	33	incitamenter		
596	109418	key_ins	207	2	33	_	t2	33	_		
597	109423	fix	207	2	33	incitamenter	2	33	incitamenter		
598	109562	fix	207	2	33	incitamenter	2	33	incitamenter		
599	109569	key_ins	208	2	34	t	t2	34	t		
600	109619	key_ins	209	2	34	i	t2	34	i		
601	109622	fix	209	2	34	til	2	34	til		
602	109722	fix	209	2	34	til	2	34	til		
603	109724	key_ins	210	2	34	l	t2	34	l		
604	109786	key_ins	211	2	34	_	t2	34	_		
605	109861	fix	228	1	34	offered	1	34	offered		
606	110120	fix	239	1	36	encourage	1	36	encourage		
607	110180	fix	239	1	36	encourage	1	36	encourage		
608	110459	fix	249	1	37	developing	1	37	developing		
609	110758	fix	223	1	33	be	1	33	be		
610	110978	fix	229	1	34	offered	1	34	offered		
611	111217	fix	221	1	32	must	1	32	must		
612	111396	fix	248	1	37	developing	1	37	developing		
613	111755	fix	261	1	38	countries	1	38	countries		
614	111994	fix	244	1	36	encourage	1	36	encourage		
615	112936	key_ins	212	2	35	u	t2	35	u		
616	113367	key_ins	213	2	35	-	t2	35	-		
617	113602	key_ins	214	2	35	l	t2	35	l		
618	113726	key_ins	215	2	35	a	t2	35	a		
619	113806	key_ins	216	2	35	n	t2	35	n		
620	113947	key_ins	217	2	35	d	t2	35	d		
621	114105	key_ins	218	2	35	e	t2	35	e		
622	114128	fix	218	2	35	u-landende	2	35	u-landende		
623	114212	key_ins	219	2	35	n	t2	35	n		
624	114227	fix	218	2	35	u-landende	2	35	u-landende		
625	114347	fix	219	2	35	u-landende	2	35	u-landende		
626	114356	key_ins	220	2	35	d	t2	35	d		
627	114367	fix	220	2	35	u-landende	2	35	u-landende		
628	114526	fix	220	2	35	u-landende	2	35	u-landende		
629	114527	key_ins	221	2	35	d	t2	35	d		
630	114686	fix	251	1	37	developing	1	37	developing		
631	114885	fix	129	2	20	på	2	35	u-landende		
632	115025	fix	221	2	35	u-landende	2	35	u-landende		
633	115336	key_del	221	2	35	d	t2	35	d		
634	115344	fix	220	2	35	u-landende	2	35	u-landende		
635	115617	key_ins	221	2	35	e	t2	35	e		
636	115623	fix	221	2	35	u-landende	2	35	u-landende		
637	115902	fix	249	1	37	developing	1	37	developing		
638	116121	fix	263	1	38	countries	1	38	countries		
639	116401	fix	270	1	40	go	1	40	go		
640	116720	fix	237	1	36	encourage	1	36	encourage		
641	117039	fix	230	1	34	offered	1	34	offered		
642	117602	key_ins	222	2	35	_	t2	35	_		
643	117833	key_ins	223	2	36	f	t2	36	f		
644	117918	key_ins	224	2	36	o	t2	36	o		
645	118030	key_ins	225	2	36	r	t2	36	r		
646	118157	key_ins	226	2	36	_	t2	36	_		
647	118255	fix	126	2	19	tiltag	2	36	for		
648	118346	key_ins	227	2	37	a	t2	37	a		
649	118354	fix	126	2	19	tiltag	2	36	for		
650	118539	key_ins	228	2	37	t	t2	37	t		
651	118554	fix	126	2	19	tiltag	2	36	for		
652	118646	key_ins	229	2	37	_	t2	37	_		
653	118951	key_ins	230	2	38	o	t2	38	o		
654	119036	key_ins	231	2	38	p	t2	38	p		
655	119511	fix	135	2	21	klimaområdet	2	38	opfordre		
656	119580	key_ins	232	2	38	f	t2	38	f		
657	119590	fix	135	2	21	klimaområdet	2	38	opfordre		
658	119754	key_ins	233	2	38	o	t2	38	o		
659	119770	fix	135	2	21	klimaområdet	2	38	opfordre		
660	119866	key_ins	234	2	38	r	t2	38	r		
661	119889	fix	135	2	21	klimaområdet	2	38	opfordre		
662	120189	fix	135	2	21	klimaområdet	2	38	opfordre		
663	120209	key_ins	235	2	38	d	t2	38	d		
664	120209	fix	135	2	21	klimaområdet	2	38	opfordre		
665	120528	fix	135	2	21	klimaområdet	2	38	opfordre		
666	120530	key_ins	236	2	38	r	t2	38	r		
667	120727	fix	135	2	21	klimaområdet	2	38	opfordre		
668	120732	key_ins	237	2	38	e	t2	38	e		
669	120906	key_ins	238	2	38	_	t2	38	_		
670	120906	fix	135	2	21	klimaområdet	2	38	opfordre		
671	121025	key_ins	239	2	39	t	t2	39	t		
672	121046	fix	135	2	21	klimaområdet	2	38	opfordre		
673	121155	key_ins	240	2	39	i	t2	39	i		
674	121185	fix	297	1	45	and	1	44	mile		
675	121266	fix	297	1	45	and	1	44	mile		
676	121268	key_ins	241	2	39	l	t2	39	l		
677	121345	fix	380	1	57	deforestation	1	43	green		
678	121365	fix	380	1	57	deforestation	1	43	green		
679	121435	key_ins	242	2	39	_	t2	39	_		
680	121704	fix	289	1	44	mile	1	44	mile		
681	121863	fix	286	1	43	green	1	43	green		
682	122242	fix	261	1	38	countries	1	38	countries		
683	122402	fix	272	1	40	go	1	40	go		
684	122760	fix	293	1	44	mile	1	44	mile		
685	123040	fix	242	2	39	til	2	39	til		
686	123083	key_ins	243	2	40	a	t2	40	a		
687	123099	fix	243	2	40	at	2	40	at		
688	123239	fix	243	2	40	at	2	40	at		
689	123278	key_ins	244	2	40	t	t2	40	t		
690	123299	fix	244	2	40	at	2	40	at		
691	123438	fix	244	2	40	at	2	40	at		
692	123449	key_ins	245	2	40	_	t2	40	_		
693	123924	key_ins	246	2	41	g	t2	41	g		
694	124083	key_ins	247	2	41	å	t2	41	å		
695	124315	fix	142	2	21	klimaområdet	2	40	at		
696	124316	fix	142	2	21	klimaområdet	2	40	at		
697	124614	fix	286	1	43	green	1	43	green		
698	124615	fix	286	1	43	green	1	43	green		
699	124773	fix	293	1	44	mile	1	44	mile		
700	124774	fix	293	1	44	mile	1	44	mile		
701	124792	key_ins	248	2	41	_	t2	41	_		
702	124794	fix	293	1	44	mile	1	44	mile		
703	124942	key_ins	249	2	41	d	t2	41	d		
704	124954	fix	293	1	44	mile	1	44	mile		
705	125091	key_ins	250	2	41	e	t2	41	e		
706	125093	fix	293	1	44	mile	1	44	mile		
707	125200	key_ins	251	2	41	n	t2	41	n		
708	125213	fix	293	1	44	mile	1	44	mile		
709	125253	fix	303	1	46	implement	1	46	implement		
710	125372	fix	303	1	46	implement	1	46	implement		
711	125392	key_ins	252	2	41	_	t2	41	_		
712	125392	fix	303	1	46	implement	1	46	implement		
713	125571	fix	292	1	44	mile	1	44	mile		
714	125572	fix	292	1	44	mile	1	44	mile		
715	125750	fix	288	1	43	green	1	43	green		
716	125751	fix	288	1	43	green	1	43	green		
717	126009	fix	285	1	43	green	1	43	green		
718	126010	fix	285	1	43	green	1	43	green		
719	126268	fix	290	1	44	mile	1	44	mile		
720	126269	fix	290	1	44	mile	1	44	mile		
721	126428	fix	296	1	45	and	1	45	and		
722	126429	fix	296	1	45	and	1	45	and		
723	127106	fix	299	1	46	implement	1	46	implement		
724	127107	fix	299	1	46	implement	1	46	implement		
725	127265	fix	304	1	46	implement	1	46	implement		
726	127266	fix	304	1	46	implement	1	46	implement		
727	127664	fix	299	1	46	implement	1	46	implement		
728	127665	fix	299	1	46	implement	1	46	implement		
729	128442	fix	302	1	46	implement	1	46	implement		
730	128443	fix	302	1	46	implement	1	46	implement		
731	128860	fix	295	1	45	and	1	45	and		
732	128861	fix	295	1	45	and	1	45	and		
733	129219	fix	286	1	43	green	1	43	green		
734	129220	fix	286	1	43	green	1	43	green		
735	129518	fix	198	1	29	development	1	44	mile		
736	129519	fix	198	1	29	development	1	44	mile		
737	130017	fix	201	1	29	development	1	44	mile		
738	130018	fix	201	1	29	development	1	44	mile		
739	130176	fix	201	1	29	development	1	44	mile		
740	130177	fix	201	1	29	development	1	44	mile		
741	130267	key_del	252	2	41	_	t2	41	_		
742	130276	fix	201	1	29	development	1	44	mile		
743	130277	fix	201	1	29	development	1	44	mile		
744	130714	fix	142	2	21	klimaområdet	2	40	at		
745	130715	fix	142	2	21	klimaområdet	2	40	at		
746	130914	fix	142	2	21	klimaområdet	2	40	at		
747	130915	fix	142	2	21	klimaområdet	2	40	at		
748	130930	key_del	251	2	41	n	t2	41	n		
749	131013	fix	142	2	21	klimaområdet	2	40	at		
750	131014	fix	142	2	21	klimaområdet	2	40	at		
751	131133	fix	138	2	21	klimaområdet	2	40	at		
752	131134	fix	138	2	21	klimaområdet	2	40	at		
753	131202	key_del	250	2	41	e	t2	41	e		
754	131213	fix	138	2	21	klimaområdet	2	40	at		
755	131214	fix	138	2	21	klimaområdet	2	40	at		
756	131411	key_del	249	2	41	d	t2	41	d		
757	131432	fix	141	2	21	klimaområdet	2	40	at		
758	131433	fix	141	2	21	klimaområdet	2	40	at		
759	131512	key_del	248	2	41	_	t2	41	_		
760	131512	fix	141	2	21	klimaområdet	2	40	at		
761	131513	fix	141	2	21	klimaområdet	2	40	at		
762	131663	key_del	247	2	41	å	t2	41	å		
763	131711	fix	140	2	21	klimaområdet	2	40	at		
764	131712	fix	140	2	21	klimaområdet	2	40	at		
765	132367	key_ins	247	2	41	ø	t2	41	ø		
766	132512	key_ins	248	2	41	r	t2	41	r		
767	132667	key_ins	249	2	41	e	t2	41	e		
768	132773	key_ins	250	2	41	_	t2	41	_		
769	132894	key_ins	251	2	42	e	t2	42	e		
770	132981	key_ins	252	2	42	n	t2	42	n		
771	132988	fix	147	2	22	ikke	2	42	en		
772	133152	key_ins	253	2	42	_	t2	42	_		
773	133168	fix	147	2	22	ikke	2	42	en		
774	133235	key_ins	254	2	43	e	t2	43	e		
775	133366	key_ins	255	2	43	k	t2	43	k		
776	133367	fix	151	2	23	at	2	43	ekstra		
777	133387	fix	151	2	23	at	2	43	ekstra		
778	133487	fix	151	2	23	at	2	43	ekstra		
779	133529	key_ins	256	2	43	s	t2	43	s		
780	133640	key_ins	257	2	43	t	t2	43	t		
781	133666	fix	152	2	24	skade	2	43	ekstra		
782	133826	key_ins	258	2	43	r	t2	43	r		
783	133846	fix	154	2	24	skade	2	43	ekstra		
784	133865	fix	154	2	24	skade	2	43	ekstra		
785	134009	key_ins	259	2	43	a	t2	43	a		
786	134025	fix	154	2	24	skade	2	43	ekstra		
787	134151	key_ins	260	2	43	_	t2	43	_		
788	134184	fix	154	2	24	skade	2	43	ekstra		
789	134726	key_ins	261	2	44	i	t2	44	i		
790	134816	key_ins	262	2	44	n	t2	44	n		
791	134886	key_ins	263	2	44	d	t2	44	d		
792	135049	key_ins	264	2	44	s	t2	44	s		
793	135283	key_ins	265	2	44	a	t2	44	a		
794	135301	fix	161	2	25	den	2	44	indsats		
795	135404	key_ins	266	2	44	t	t2	44	t		
796	135421	fix	161	2	25	den	2	44	indsats		
797	135560	fix	161	2	25	den	2	44	indsats		
798	135612	key_ins	267	2	44	s	t2	44	s		
799	135700	fix	298	1	46	implement	1	46	implement		
800	135879	fix	301	1	46	implement	1	46	implement		
801	136178	fix	304	1	46	implement	1	46	implement		
802	136347	key_ins	268	2	44	_	t2	44	_		
803	136358	fix	304	1	46	implement	1	46	implement		
804	136397	fix	313	1	47	clean	1	47	clean		
805	136637	fix	319	1	48	technologies	1	48	technologies		
806	137298	key_ins	269	2	45	o	t2	45	o		
807	137694	key_ins	270	2	45	g	t2	45	g		
808	137806	key_ins	271	2	45	_	t2	45	_		
809	137933	fix	271	2	45	og	2	45	og		
810	137992	fix	271	2	45	og	2	45	og		
811	137995	key_ins	272	2	46	i	t2	46	i		
812	138112	fix	272	2	46	implementere	2	46	implementere		
813	138156	key_ins	273	2	46	m	t2	46	m		
814	138272	key_ins	274	2	46	p	t2	46	p		
815	138331	fix	274	2	46	implementere	2	46	implementere		
816	138466	key_ins	275	2	46	l	t2	46	l		
817	138471	fix	275	2	46	implementere	2	46	implementere		
818	138591	fix	275	2	46	implementere	2	46	implementere		
819	138637	key_ins	276	2	46	e	t2	46	e		
820	138810	fix	276	2	46	implementere	2	46	implementere		
821	138834	key_ins	277	2	46	m	t2	46	m		
822	138944	key_ins	278	2	46	e	t2	46	e		
823	138949	fix	277	2	46	implementere	2	46	implementere		
824	139072	key_ins	279	2	46	n	t2	46	n		
825	139089	fix	277	2	46	implementere	2	46	implementere		
826	139229	fix	277	2	46	implementere	2	46	implementere		
827	139243	key_ins	280	2	46	t	t2	46	t		
828	139408	fix	277	2	46	implementere	2	46	implementere		
829	139514	key_ins	281	2	46	e	t2	46	e		
830	139567	key_ins	282	2	46	r	t2	46	r		
831	139587	fix	277	2	46	implementere	2	46	implementere		
832	139707	fix	311	1	47	clean	1	47	clean		
833	139728	key_ins	283	2	46	e	t2	46	e		
834	139747	fix	311	1	47	clean	1	47	clean		
835	139926	fix	314	1	48	technologies	1	48	technologies		
836	140005	key_ins	284	2	46	_	t2	46	_		
837	140185	fix	314	1	48	technologies	1	48	technologies		
838	140524	fix	182	2	28	.	2	46	implementere		
839	140724	fix	310	1	47	clean	1	47	clean		
840	141043	fix	211	1	31	Incentives	1	46	implement		
841	141382	fix	290	1	44	mile	1	44	mile		
842	141780	fix	212	1	31	Incentives	1	46	implement		
843	141940	fix	286	1	43	green	1	43	green		
844	142438	fix	299	1	46	implement	1	46	implement		
845	142658	fix	288	1	43	green	1	43	green		
846	143017	fix	303	1	46	implement	1	46	implement		
847	143196	fix	306	1	46	implement	1	46	implement		
848	143375	fix	312	1	47	clean	1	47	clean		
849	143635	fix	318	1	48	technologies	1	48	technologies		
850	143874	fix	210	1	31	Incentives	1	46	implement		
851	144273	fix	318	1	48	technologies	1	48	technologies		
852	144671	fix	335	1	51	could	1	51	could		
853	144871	fix	310	1	47	clean	1	47	clean		
854	145130	fix	318	1	48	technologies	1	48	technologies		
855	145569	fix	312	1	47	clean	1	47	clean		
856	145808	fix	326	1	49	,	1	49	,		
857	146027	fix	337	1	51	could	1	51	could		
858	146366	fix	182	2	28	.	2	46	implementere		
859	146526	fix	282	2	46	implementere	2	46	implementere		
860	146864	fix	318	1	48	technologies	1	48	technologies		
861	147064	fix	310	1	47	clean	1	47	clean		
862	147901	fix	300	1	46	implement	1	46	implement		
863	148160	fix	284	1	43	green	1	43	green		
864	148459	fix	303	1	46	implement	1	46	implement		
865	148719	fix	315	1	48	technologies	1	48	technologies		
866	149177	fix	296	1	45	and	1	45	and		
867	149396	fix	309	1	47	clean	1	47	clean		
868	150194	fix	311	1	47	clean	1	47	clean		
869	150254	fix	311	1	47	clean	1	47	clean		
870	150593	fix	322	1	48	technologies	1	48	technologies		
871	150872	fix	310	1	47	clean	1	47	clean		
872	151669	fix	178	2	27	udvikling	2	46	implementere		
873	154402	key_ins	285	2	47	m	t2	47	m		
874	154527	key_ins	286	2	47	i	t2	47	i		
875	154703	key_ins	287	2	47	l	t2	47	l		
876	154894	key_ins	288	2	47	j	t2	47	j		
877	155220	key_ins	289	2	47	ø	t2	47	ø		
878	155505	key_ins	290	2	47	v	t2	47	v		
879	155617	key_ins	291	2	47	e	t2	47	e		
880	155716	key_ins	292	2	47	n	t2	47	n		
881	155834	key_ins	293	2	47	l	t2	47	l		
882	155836	fix	646	1	105	therefore	1	47	miljøvenlig		
883	155856	fix	646	1	105	therefore	1	47	miljøvenlig		
884	155898	key_ins	294	2	47	i	t2	47	i		
885	155916	fix	646	1	105	therefore	1	47	miljøvenlig		
886	155976	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
887	156036	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
888	156155	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
889	156183	key_ins	295	2	47	g	t2	47	g		
890	156185	key_ins	296	2	47	_	t2	47	_		
891	156355	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
892	156398	key_ins	297	2	48	t	t2	48	t		
893	156527	key_ins	298	2	48	e	t2	48	e		
894	156534	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
895	156654	fix	293	2	47	miljøvenlig	2	47	miljøvenlig		
896	156683	key_ins	299	2	48	k	t2	48	k		
897	156933	fix	312	1	47	clean	1	47	clean		
898	157192	fix	321	1	48	technologies	1	48	technologies		
899	157284	key_ins	300	2	48	n	t2	48	n		
900	157292	fix	321	1	48	technologies	1	48	technologies		
901	157398	key_ins	301	2	48	o	t2	48	o		
902	157431	fix	297	2	48	teknologi	2	48	teknologi		
903	157631	fix	300	2	48	teknologi	2	48	teknologi		
904	157667	key_ins	302	2	48	l	t2	48	l		
905	157748	key_ins	303	2	48	o	t2	48	o		
906	157750	fix	303	2	48	teknologi	2	48	teknologi		
907	158462	key_ins	304	2	48	g	t2	48	g		
908	158655	key_ins	305	2	48	i	t2	48	i		
909	158667	fix	14	2	2	u-lande	2	48	teknologi		
910	158887	fix	305	2	48	teknologi	2	48	teknologi		
911	159319	key_ins	306	2	48	.	t2	48	.		
912	159325	fix	306	2	48	teknologi	2	48	teknologi		
913	159385	fix	317	1	48	technologies	1	48	technologies		
914	159604	fix	325	1	48	technologies	1	48	technologies		
915	159863	fix	333	1	51	could	1	51	could		
916	160063	fix	208	2	34	til	2	48	teknologi		
917	160203	fix	208	2	34	til	2	48	teknologi		
918	160263	fix	208	2	34	til	2	48	teknologi		
919	160266	key_del	306	2	48	.	t2	48	.		
920	160750	key_ins	306	2	49	,	t2	49	,		
921	160781	fix	324	1	48	technologies	1	48	technologies		
922	160980	fix	333	1	51	could	1	51	could		
923	161060	fix	333	1	51	could	1	51	could		
924	161088	key_ins	307	2	49	_	t2	49	_		
925	161179	fix	339	1	52	also	1	52	also		
926	161379	fix	349	1	54	minimise	1	54	minimise		
927	161678	fix	363	1	55	emissions	1	55	emissions		
928	162176	fix	387	1	59	Some	1	57	deforestation		
929	162316	fix	380	1	57	deforestation	1	57	deforestation		
930	162675	fix	365	1	55	emissions	1	55	emissions		
931	162993	fix	360	1	55	emissions	1	55	emissions		
932	163711	fix	342	1	52	also	1	52	also		
933	163911	fix	335	1	51	could	1	51	could		
934	164210	fix	342	1	52	also	1	52	also		
935	164409	fix	334	1	51	could	1	51	could		
936	164688	fix	344	1	53	help	1	53	help		
937	164888	fix	349	1	54	minimise	1	54	minimise		
938	165366	fix	359	1	55	emissions	1	55	emissions		
939	165765	fix	254	1	37	developing	1	53	help		
940	165964	fix	216	1	31	Incentives	1	46	implement		
941	166184	fix	212	1	31	Incentives	1	46	implement		
942	166782	fix	477	1	74	change	1	57	deforestation		
943	166961	fix	477	1	74	change	1	57	deforestation		
944	167101	fix	477	1	74	change	1	57	deforestation		
945	167460	fix	361	1	55	emissions	1	55	emissions		
946	167759	fix	476	1	74	change	1	74	change		
947	168333	key_ins	308	2	50	h	t2	50	h		
948	168450	key_ins	309	2	50	v	t2	50	v		
949	168606	key_ins	310	2	50	i	t2	50	i		
950	168636	fix	310	2	50	hvilket	2	50	hvilket		
951	168775	fix	310	2	50	hvilket	2	50	hvilket		
952	168778	key_ins	311	2	50	l	t2	50	l		
953	168875	fix	311	2	50	hvilket	2	50	hvilket		
954	168915	fix	311	2	50	hvilket	2	50	hvilket		
955	168944	key_ins	312	2	50	k	t2	50	k		
956	168946	key_ins	313	2	50	e	t2	50	e		
957	168975	fix	313	2	50	hvilket	2	50	hvilket		
958	169154	fix	313	2	50	hvilket	2	50	hvilket		
959	169194	fix	313	2	50	hvilket	2	50	hvilket		
960	169220	key_ins	314	2	50	t	t2	50	t		
961	169222	key_ins	315	2	50	y	t2	50	y		
962	169242	key_ins	316	2	50	_	t2	50	_		
963	169254	fix	316	2	50	hvilket	2	50	hvilket		
964	169642	key_del	316	2	50	_	t2	50	_		
965	169653	fix	315	2	50	hvilket	2	50	hvilket		
966	169772	fix	315	2	50	hvilket	2	50	hvilket		
967	169780	key_del	315	2	50	y	t2	50	y		
968	169971	key_ins	315	2	50	_	t2	50	_		
969	169972	fix	315	2	50	hvilket	2	50	hvilket		
970	170031	key_ins	316	2	51	o	t2	51	o		
971	170032	fix	316	2	51	også	2	51	også		
972	170171	fix	316	2	51	også	2	51	også		
973	170178	key_ins	317	2	51	g	t2	51	g		
974	170191	fix	317	2	51	også	2	51	også		
975	170317	key_ins	318	2	51	s	t2	51	s		
976	170330	fix	318	2	51	også	2	51	også		
977	170350	fix	318	2	51	også	2	51	også		
978	170429	fix	318	2	51	også	2	51	også		
979	170430	fix	318	2	51	også	2	51	også		
980	170436	key_ins	319	2	51	å	t2	51	å		
981	170612	key_ins	320	2	51	_	t2	51	_		
982	170629	fix	318	2	51	også	2	51	også		
983	170745	key_ins	321	2	51	k	t2	51	k		
984	170769	fix	380	1	57	deforestation	1	57	deforestation		
985	171228	fix	353	1	54	minimise	1	54	minimise		
986	171367	fix	361	1	55	emissions	1	55	emissions		
987	171886	fix	216	2	35	u-landende	2	51	også		
988	172085	fix	321	2	51	også	2	51	også		
989	172105	fix	321	2	51	også	2	51	også		
990	172125	key_ins	322	2	51	u	t2	51	u		
991	172284	fix	322	2	51	også	2	51	også		
992	172404	fix	322	2	51	også	2	51	også		
993	172416	key_ins	323	2	51	n	t2	51	n		
994	172418	key_ins	324	2	51	n	t2	51	n		
995	172483	key_ins	325	2	51	e	t2	51	e		
996	172484	fix	323	2	51	også	2	51	også		
997	172623	fix	323	2	51	også	2	51	også		
998	172625	key_ins	326	2	51	_	t2	51	_		
999	173321	key_del	326	2	51	_	t2	51	_		
1000	173361	fix	225	2	36	for	2	51	også		
1001	173435	key_del	325	2	51	e	t2	51	e		
1002	173441	fix	225	2	36	for	2	51	også		
1003	173572	key_del	324	2	51	n	t2	51	n		
1004	173580	fix	225	2	36	for	2	51	også		
1005	173717	key_del	323	2	51	n	t2	51	n		
1006	173720	fix	225	2	36	for	2	51	også		
1007	173864	key_del	322	2	51	u	t2	51	u		
1008	173879	fix	225	2	36	for	2	51	også		
1009	174011	key_del	321	2	51	k	t2	51	k		
1010	174019	fix	225	2	36	for	2	51	også		
1011	174427	key_ins	321	2	52	v	t2	52	v		
1012	174552	key_ins	322	2	52	i	t2	52	i		
1013	174717	fix	322	2	52	vil	2	52	vil		
1014	174721	key_ins	323	2	52	l	t2	52	l		
1015	174857	fix	323	2	52	vil	2	52	vil		
1016	174866	key_ins	324	2	52	_	t2	52	_		
1017	174981	key_ins	325	2	53	k	t2	53	k		
1018	174996	fix	325	2	53	kunne	2	53	kunne		
1019	175172	key_ins	326	2	53	u	t2	53	u		
1020	175175	fix	326	2	53	kunne	2	53	kunne		
1021	175285	key_ins	327	2	53	n	t2	53	n		
1022	175295	fix	327	2	53	kunne	2	53	kunne		
1023	175429	key_ins	328	2	53	n	t2	53	n		
1024	175434	fix	327	2	53	kunne	2	53	kunne		
1025	175526	key_ins	329	2	53	e	t2	53	e		
1026	175683	key_ins	330	2	53	_	t2	53	_		
1027	175790	key_ins	331	2	54	a	t2	54	a		
1028	175961	key_ins	332	2	54	f	t2	54	f		
1029	176116	key_ins	333	2	54	h	t2	54	h		
1030	176289	key_ins	334	2	54	j	t2	54	j		
1031	176494	key_ins	335	2	54	æ	t2	54	æ		
1032	176572	key_ins	336	2	54	l	t2	54	l		
1033	176729	key_ins	337	2	54	p	t2	54	p		
1034	176750	fix	236	2	38	opfordre	2	54	afhjælpe		
1035	176870	fix	236	2	38	opfordre	2	54	afhjælpe		
1036	176930	fix	239	2	39	til	2	54	afhjælpe		
1037	177029	fix	239	2	39	til	2	54	afhjælpe		
1038	177042	key_ins	338	2	54	e	t2	54	e		
1039	177044	key_ins	339	2	54	_	t2	54	_		
1040	177069	fix	380	1	57	deforestation	1	57	deforestation		
1041	177368	fix	379	1	57	deforestation	1	57	deforestation		
1042	179920	fix	365	1	55	emissions	1	55	emissions		
1043	180439	fix	381	1	57	deforestation	1	57	deforestation		
1044	180857	fix	381	1	57	deforestation	1	57	deforestation		
1045	181017	fix	380	1	57	deforestation	1	57	deforestation		
1046	181136	fix	380	1	57	deforestation	1	57	deforestation		
1047	181967	key_ins	340	2	55	s	t2	55	s		
1048	182103	key_ins	341	2	55	k	t2	55	k		
1049	182286	key_ins	342	2	55	o	t2	55	o		
1050	182519	key_ins	343	2	55	v	t2	55	v		
1051	182732	key_ins	344	2	55	h	t2	55	h		
1052	182786	key_ins	345	2	55	u	t2	55	u		
1053	182975	key_ins	346	2	55	g	t2	55	g		
1054	182991	fix	9	2	2	u-lande	1	57	deforestation		
1055	183130	fix	9	2	2	u-lande	1	57	deforestation		
1056	183210	fix	251	2	42	en	2	55	skovhugst		
1057	183230	fix	251	2	42	en	2	55	skovhugst		
1058	183252	key_ins	347	2	55	s	t2	55	s		
1059	183254	key_ins	348	2	55	t	t2	55	t		
1060	183688	fix	287	1	43	green	1	43	deforestation		
1061	184596	key_ins	349	2	56	.	t2	56	.		
